,adult,budget,genres,id,imdb_id,original_language,popularity,production_companies,release_date,revenue,runtime,status,title,vote_average,vote_count
26585,FALSE,4500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",80410,tt1767319,en,4.515396,[],11/3/2011,0.0,96.0,Released,In the Name of the King 2: Two Worlds,4.1,42.0
26593,FALSE,300000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",80468,tt1568341,en,3.0645,[],4/14/2011,0.0,97.0,Released,Some Guy Who Kills People,5.7,45.0
26605,FALSE,6,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",80539,tt2091384,te,0.260921,[],12/9/2011,0.0,156.0,Released,Panjaa,5.5,6.0
26613,FALSE,75000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",80585,tt1336608,en,12.558042,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Offspring Entertainment', 'id': 2378}, {'name': 'Corner Store Entertainment', 'id': 8871}, {'name': 'Material Pictures', 'id': 12139}]",6/13/2012,59418613.0,123.0,Released,Rock of Ages,6.0,392.0
26614,FALSE,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",80591,tt1536048,en,4.974482,"[{'name': 'IM Global', 'id': 7437}, {'name': 'Semtex Films', 'id': 57740}]",9/1/2011,868439.0,119.0,Released,W.E.,5.8,62.0
26642,FALSE,340,"[{'id': 18, 'name': 'Drama'}]",80708,tt0020827,en,0.648708,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",4/19/1930,0.0,84.0,Released,The Divorcee,5.6,10.0
26660,FALSE,15000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",80837,tt1650516,en,0.293401,[],8/10/2010,0.0,98.0,Released,Dead Genesis,4.3,6.0
26668,FALSE,760000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",80911,tt0069067,en,0.20268,[],9/22/1973,0.0,103.0,Released,Payday,5.6,4.0
26671,FALSE,5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",80920,tt2012665,en,1.962873,[],2/28/2014,1189612.0,90.0,Released,Repentance,5.1,26.0
26672,FALSE,16855,"[{'id': 16, 'name': 'Animation'}]",80928,tt0022647,en,1.6785,"[{'name': 'Walt Disney Productions', 'id': 3166}, {'name': 'United Artists Pictures', 'id': 16685}]",11/19/1932,0.0,7.0,Released,Babes in the Woods,5.9,7.0
26679,FALSE,1100000,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",80973,tt1079360,en,5.439326,"[{'name': 'MiniFlix Films', 'id': 13790}]",6/15/2012,0.0,80.0,Released,The Girl from the Naked Eye,4.3,20.0
26685,FALSE,195000000,"[{'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",81005,tt1351685,en,11.606061,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Original Film', 'id': 333}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Big Kid Pictures', 'id': 8406}, {'name': 'Bad Hat Harry Productions', 'id': 9168}]",2/27/2013,197687603.0,114.0,Released,Jack the Giant Slayer,5.5,2634.0
26690,FALSE,5000000,"[{'id': 18, 'name': 'Drama'}]",81025,tt1441952,en,6.753328,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'CBS Films', 'id': 5490}, {'name': 'Davis Films', 'id': 14175}, {'name': 'Shine Pictures', 'id': 16880}, {'name': 'Kudos Film and Television', 'id': 20244}]",9/10/2011,34564651.0,107.0,Released,Salmon Fishing in the Yemen,6.3,325.0
26693,FALSE,130000,"[{'id': 80, 'name': 'Crime'}]",81048,tt0120042,en,0.471913,"[{'name': 'Blood Money Partners LP', 'id': 16004}, {'name': 'Panoramic Pictures', 'id': 16005}]",12/18/1997,1596.0,70.0,Released,Running Time,6.2,5.0
26705,FALSE,1875600,"[{'id': 18, 'name': 'Drama'}]",81182,tt1806954,en,1.205248,"[{'name': 'Impact Pictures', 'id': 248}, {'name': 'Ketchup Entertainment', 'id': 39734}, {'name': 'Impact Film & TV', 'id': 39735}]",12/11/2011,0.0,88.0,Released,Lost Christmas,6.3,10.0
26706,FALSE,145000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",81188,tt1446192,en,10.943775,"[{'name': 'DreamWorks Animation', 'id': 521}]",11/21/2012,306941670.0,97.0,Released,Rise of the Guardians,7.1,1981.0
26710,FALSE,400000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",81215,tt1572154,en,0.163781,[],1/24/2011,0.0,100.0,Released,Kinyarwanda,6.3,4.0
26713,FALSE,500000,"[{'id': 18, 'name': 'Drama'}]",81220,tt0228277,en,0.118774,"[{'name': 'Furst Films', 'id': 3135}]",11/2/2001,0.0,87.0,Released,Everything Put Together,5.0,2.0
26739,FALSE,900000,"[{'id': 35, 'name': 'Comedy'}]",81347,tt1937226,fi,0.294353,"[{'name': 'Juonifilmi', 'id': 9375}]",9/23/2011,0.0,83.0,Released,Likainen pommi,5.8,3.0
26744,FALSE,4000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",81390,tt1422136,en,6.780752,"[{'name': 'Carnaby International', 'id': 4098}, {'name': 'Molinare Studios', 'id': 4250}, {'name': 'Eigerwand Pictures', 'id': 21937}]",4/9/2011,25345000.0,99.0,Released,A Lonely Place to Die,6.2,160.0
26749,FALSE,30000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",81400,tt0110202,en,0.400418,[],9/13/1994,0.0,90.0,Released,The Ride,8.0,3.0
26762,FALSE,4000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",81446,tt1836944,en,7.379497,"[{'name': 'State Street Pictures', 'id': 3356}, {'name': 'Lleju Productions', 'id': 12410}]",8/27/2012,0.0,98.0,Released,The Baytown Outlaws,5.9,108.0
26771,FALSE,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",81475,tt0084182,en,0.079137,"[{'name': 'TAT Filmproduktion', 'id': 65962}, {'name': 'Cinequity Corporation', 'id': 94244}]",3/1/1983,0.0,100.0,Released,Julie Darling,8.0,2.0
26773,FALSE,2200000,"[{'id': 18, 'name': 'Drama'}]",81481,tt2070649,ko,4.385574,"[{'name': 'CJ Entertainment', 'id': 7036}, {'name': 'Sangeori Pictures', 'id': 12619}, {'name': 'Fantagio', 'id': 12620}]",9/22/2011,31500000.0,125.0,Released,Silenced,8.0,88.0
26777,FALSE,100000,"[{'id': 27, 'name': 'Horror'}]",81521,tt1337589,en,0.219055,[],12/31/2008,0.0,90.0,Released,Bloodlock,3.3,2.0
26782,FALSE,1500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",81534,tt1784575,sr,2.037221,"[{'name': 'Eurimages', 'id': 850}, {'name': 'Film and Music Entertainment (F&ME)', 'id': 21446}, {'name': 'Delirium', 'id': 41355}]",10/31/2011,0.0,115.0,Released,The Parade,6.7,36.0
26816,FALSE,700000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",81675,tt1783408,ro,0.125349,[],5/6/2011,0.0,80.0,Released,The Bear,4.5,1.0
26820,FALSE,97,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",81694,tt1615075,en,0.586482,"[{'name': 'Mouthwatering Productions', 'id': 8254}]",8/26/2011,0.0,104.0,Released,Suing The Devil,3.7,15.0
26827,FALSE,75000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",81720,tt0053850,en,0.429974,[],12/1/1959,0.0,65.0,Released,Gangster Story,5.0,5.0
26839,FALSE,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",81796,tt1592525,en,8.772263,"[{'name': 'Canal+', 'id': 5358}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Ciné+', 'id': 10611}]",4/12/2012,32204030.0,95.0,Released,Lockout,5.8,722.0
26842,FALSE,550000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",81829,tt0019735,en,0.721118,"[{'name': 'Howard Productions', 'id': 14925}, {'name': 'Samuel Goldwyn Company, The', 'id': 28205}]",5/2/1929,0.0,90.0,Released,Bulldog Drummond,6.3,3.0
26845,FALSE,17000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",81836,tt1859650,en,7.812646,"[{'name': 'Gravier Productions', 'id': 1824}, {'name': 'Medusa Film', 'id': 6246}, {'name': 'Mediapro', 'id': 12010}, {'name': 'Perdido Productions', 'id': 12966}]",4/20/2012,73244881.0,111.0,Released,To Rome with Love,5.6,564.0
26851,FALSE,35000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",81870,tt1686784,zh,18.147447,"[{'name': 'Film Workshop', 'id': 3618}, {'name': 'Beijing Liangzi Group', 'id': 8249}, {'name': 'Bona International Film Group', 'id': 8250}, {'name': 'Shineshow', 'id': 8252}]",12/15/2011,0.0,125.0,Released,Flying Swords of Dragon Gate,6.0,56.0
26879,FALSE,947000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",82096,tt0025617,en,0.631309,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",11/23/1934,1120000.0,85.0,Released,The Painted Veil,5.2,5.0
26884,FALSE,1900000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",82103,tt0244504,pt,1.075939,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Conspiração Filmes', 'id': 2429}, {'name': 'Columbia TriStar Filmes do Brasil', 'id': 77682}]",8/17/2000,2070806.0,104.0,Released,"Me, You, Them",6.5,14.0
26910,FALSE,116000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",82309,tt0249567,en,0.101458,[],1/1/1982,0.0,35.0,Released,Hansel and Gretel,5.6,5.0
26915,FALSE,4500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",82327,tt1618447,fr,3.00927,"[{'name': 'Centre National de la Cinématographie', 'id': 310}, {'name': 'Razor Film Produktion GmbH', 'id': 703}, {'name': 'Rhône-Alpes Cinéma', 'id': 1666}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}, {'name': 'Canal+', 'id': 5358}, {'name': 'Arte France', 'id': 6111}, {'name': 'CinéCinéma', 'id': 6301}, {'name': 'Arte France Cinéma', 'id': 6916}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Région Ile-de-France', 'id': 11246}, {'name': 'Les Films Pelléas', 'id': 12389}, {'name': 'WDR / Arte', 'id': 12390}, {'name': 'Jouror Productions', 'id': 12391}, {'name': 'Région Rhône-Alpes', 'id': 12392}, {'name': 'Cinémage 5', 'id': 12393}, {'name': 'Cofimage 22', 'id': 12394}]",7/4/2011,0.0,108.0,Released,Goodbye First Love,6.4,34.0
26923,FALSE,12500000,"[{'id': 53, 'name': 'Thriller'}]",82390,tt1496422,en,5.526878,"[{'name': 'Lee Daniels Entertainment', 'id': 695}, {'name': 'Nu Image Films', 'id': 925}, {'name': 'Benaroya Pictures', 'id': 6692}, {'name': 'Millennium Films', 'id': 10254}]",9/14/2012,1353868.0,107.0,Released,The Paperboy,5.4,244.0
26924,FALSE,700000,"[{'id': 35, 'name': 'Comedy'}]",82394,tt0030824,de,1.185614,"[{'name': 'Hal Roach Studios', 'id': 2159}]",5/20/1938,0.0,73.0,Released,Swiss Miss,6.1,17.0
26941,FALSE,6629445,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",82450,tt1856014,sv,7.287815,"[{'name': 'Pampas Produktion', 'id': 8266}, {'name': 'TV4 Sweden AB', 'id': 8267}]",3/2/2012,0.0,109.0,Released,Hamilton: In the Interest of the Nation,5.9,41.0
26945,FALSE,3500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",82469,tt2020110,ko,1.782494,[],11/3/2011,0.0,94.0,Released,The Kick,5.1,10.0
26949,FALSE,6000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",82477,tt1814665,ko,1.950159,"[{'name': '싸이더스 픽쳐스', 'id': 20246}]",9/29/2011,0.0,119.0,Released,Countdown,6.5,13.0
26951,FALSE,5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",82485,tt1059836,en,3.760079,"[{'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'After Dark Films', 'id': 3608}, {'name': 'Autonomous Films', 'id': 11647}, {'name': 'Signature Entertainment', 'id': 23770}, {'name': 'Bettis Productions Limited', 'id': 23771}, {'name': 'Curtis Productions', 'id': 23772}, {'name': 'The Fyzz Facility Limited', 'id': 23773}]",1/2/2012,0.0,88.0,Released,Transit,5.7,87.0
26955,FALSE,6900000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",82505,tt1582507,en,8.513457,"[{'name': 'A Bigger Boat', 'id': 5855}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'FilmNation Entertainment', 'id': 7493}]",9/21/2012,44287131.0,101.0,Released,House at the End of the Street,5.6,566.0
26956,FALSE,3000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",82507,tt1922777,en,12.490637,"[{'name': 'Alliance Films', 'id': 2514}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'IM Global', 'id': 7437}, {'name': 'Automatik Entertainment', 'id': 7625}, {'name': 'Possessed Pictures', 'id': 23277}]",3/29/2012,77712439.0,110.0,Released,Sinister,6.8,1611.0
26961,FALSE,45000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",82525,tt1615065,en,13.248022,"[{'name': 'Ixtlan', 'id': 4198}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Onda Entertainment', 'id': 11802}]",7/6/2012,82966152.0,131.0,Released,Savages,6.2,784.0
26963,FALSE,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",82532,tt1588334,en,5.872794,"[{'name': 'Indian Paintbrush', 'id': 9350}]",9/13/2011,4417580.0,83.0,Released,"Jeff, Who Lives at Home",6.1,220.0
26973,FALSE,5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",82618,tt1817676,en,2.795503,"[{'name': 'Pantelion Films', 'id': 58399}]",5/11/2012,0.0,93.0,Released,Girl in Progress,5.3,48.0
26981,FALSE,26000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",82633,tt1212450,en,7.968423,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Benaroya Pictures', 'id': 6692}, {'name': 'Yucaipa Films', 'id': 12005}, {'name': 'Annapurna Pictures', 'id': 13184}, {'name': 'Pie Films Inc.', 'id': 13507}, {'name': 'Red Wagon Entertainment', 'id': 14440}, {'name': 'Revolt Films', 'id': 15495}, {'name': 'Blum Hanson Allen Films', 'id': 47124}]",8/29/2012,53676580.0,115.0,Released,Lawless,6.8,1055.0
26986,FALSE,22000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",82650,tt2023453,en,10.225555,"[{'name': 'Fox 2000 Pictures', 'id': 711}]",8/2/2012,77112176.0,94.0,Released,Diary of a Wimpy Kid: Dog Days,6.0,229.0
26987,FALSE,35000000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",82654,tt1588173,en,10.430238,"[{'name': 'Summit Entertainment', 'id': 491}]",1/31/2013,116980662.0,97.0,Released,Warm Bodies,6.4,2698.0
26994,FALSE,45000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",82675,tt1397280,en,16.376482,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'M6 Films', 'id': 1115}, {'name': 'Canal+', 'id': 5358}, {'name': 'Grive Productions', 'id': 6877}, {'name': 'EuropaCorp', 'id': 6896}, {'name': 'Ciné+', 'id': 10611}]",9/27/2012,376141306.0,91.0,Released,Taken 2,6.1,2783.0
26996,FALSE,14000000,"[{'id': 35, 'name': 'Comedy'}]",82679,tt1663143,en,6.891823,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Nickelodeon Movies', 'id': 2348}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'Fake Empire', 'id': 13204}]",10/25/2012,11417362.0,87.0,Released,Fun Size,5.5,139.0
26997,FALSE,60000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",82682,tt1321870,en,8.581558,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Lin Pictures', 'id': 2723}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Langley Park Production', 'id': 8057}]",1/10/2013,105200903.0,113.0,Released,Gangster Squad,6.2,1805.0
27001,FALSE,40000000,"[{'id': 35, 'name': 'Comedy'}]",82687,tt1694020,en,7.479014,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Skydance Productions', 'id': 6277}]",12/19/2012,41863726.0,95.0,Released,The Guilt Trip,5.4,287.0
27003,FALSE,165000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",82690,tt1772341,en,13.697597,"[{'name': 'Walt Disney Animation Studios', 'id': 6125}]",11/1/2012,471222889.0,108.0,Released,Wreck-It Ralph,7.1,4656.0
27004,FALSE,21000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",82693,tt1045658,en,14.488111,"[{'name': 'The Weinstein Company', 'id': 308}]",9/8/2012,205738714.0,122.0,Released,Silver Linings Playbook,7.0,4840.0
27005,FALSE,61000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",82695,tt1707386,en,13.52408,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'CAMERON MACKINTOSH', 'id': 7923}, {'name': 'Working Title Films', 'id': 10163}]",12/18/2012,441809770.0,157.0,Released,Les Misérables,7.2,1925.0
27006,FALSE,30000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",82696,tt1535438,en,7.255301,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Mandate Pictures', 'id': 771}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Management 360', 'id': 4220}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",8/7/2012,114281051.0,100.0,Released,Hope Springs,5.8,287.0
27008,FALSE,130000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",82700,tt1815862,en,10.747642,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Blinding Edge Pictures', 'id': 12236}, {'name': 'Overbrook Entertainment', 'id': 12485}]",5/30/2013,243843127.0,100.0,Released,After Earth,5.0,2579.0
27009,FALSE,145000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",82702,tt1646971,en,12.256689,"[{'name': 'DreamWorks Animation', 'id': 521}, {'name': 'Mad Hatter Entertainment', 'id': 20154}]",6/12/2014,609123048.0,102.0,Released,How to Train Your Dragon 2,7.6,3163.0
27010,FALSE,145000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",82703,tt0864835,en,9.493838,"[{'name': 'Pacific Data Images (PDI)', 'id': 520}, {'name': 'DreamWorks Animation', 'id': 521}, {'name': 'Classic Media Productions', 'id': 73951}, {'name': 'Bullwinkle Studios', 'id': 73952}]",2/7/2014,272912430.0,92.0,Released,Mr. Peabody & Sherman,6.7,861.0
27013,FALSE,1500000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",82731,tt0012752,en,0.310953,"[{'name': 'Douglas Fairbanks Pictures', 'id': 13399}]",8/28/1921,0.0,119.0,Released,The Three Musketeers,5.7,5.0
27026,FALSE,1200000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",82825,tt1821480,hi,3.174936,[],3/9/2012,16000000.0,122.0,Released,Kahaani,7.3,61.0
27052,FALSE,5000000,"[{'id': 27, 'name': 'Horror'}]",82990,tt2109184,en,6.188286,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Room 101', 'id': 6302}, {'name': 'Solana Films', 'id': 21223}]",10/17/2012,142817992.0,95.0,Released,Paranormal Activity 4,5.2,574.0
27053,FALSE,160000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",82992,tt1905041,en,1.657637,"[{'name': 'Universal Studios', 'id': 13}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Original Film', 'id': 333}, {'name': 'One Race Productions', 'id': 1225}, {'name': 'Fuji Television Network', 'id': 3341}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Etalon film', 'id': 9341}, {'name': 'F & F VI Productions A.I.E', 'id': 48499}]",5/6/2013,788679850.0,130.0,Released,Fast & Furious 6,6.7,5282.0
27071,FALSE,800,"[{'id': 16, 'name': 'Animation'}, {'id': 36, 'name': 'History'}]",83114,tt1922736,en,0.592222,"[{'name': 'Infinite Frameworks Pte. Ltd.', 'id': 17364}, {'name': 'Zhao Wei Films', 'id': 17365}]",9/15/2011,0.0,94.0,Released,Tatsumi,5.8,7.0
27076,FALSE,19000,"[{'id': 35, 'name': 'Comedy'}]",83125,tt1734548,en,0.720345,[],4/1/2011,0.0,83.0,Released,The Color Wheel,6.4,11.0
27084,FALSE,500000,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",83188,tt1618372,en,5.280066,"[{'name': 'Concorde-New Horizons', 'id': 4688}]",3/4/2011,0.0,80.0,Released,Camel Spiders,3.5,12.0
27114,FALSE,3000,"[{'id': 18, 'name': 'Drama'}]",83346,tt0095385,en,0.012313,"[{'name': 'Detour Filmproduction', 'id': 11510}]",1/1/1988,0.0,85.0,Released,It's Impossible to Learn to Plow by Reading Books,4.6,7.0
27153,FALSE,102000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",83542,tt1371111,en,13.494246,"[{'name': 'Anarchos Productions', 'id': 450}, {'name': 'X-Filme Creative Pool', 'id': 1972}, {'name': 'Ascension Pictures', 'id': 7829}, {'name': 'ARD Degeto Film', 'id': 10947}, {'name': 'Cloud Atlas Productions', 'id': 11080}, {'name': 'Five Drops', 'id': 11082}, {'name': 'Media Asia Group', 'id': 11083}, {'name': 'Dreams of Dragon Picture', 'id': 19621}]",10/26/2012,130482868.0,172.0,Released,Cloud Atlas,6.6,3031.0
27157,FALSE,2,"[{'id': 99, 'name': 'Documentary'}, {'id': 10752, 'name': 'War'}]",83566,tt1378702,en,0.075397,[],7/28/2008,0.0,79.0,,Iran Is Not the Problem,4.8,2.0
27162,FALSE,1750000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",83583,tt1670269,en,0.444127,"[{'name': 'Contradiction Films', 'id': 37217}]",8/9/2011,0.0,94.0,Released,The Chateau Meroux,5.0,10.0
27176,FALSE,16000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",83666,tt1748122,en,8.692433,"[{'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Indian Paintbrush', 'id': 9350}, {'name': 'Focus Features', 'id': 10146}, {'name': 'American Empirical Pictures', 'id': 23449}, {'name': 'Moonrise', 'id': 25626}]",5/16/2012,68263166.0,94.0,Released,Moonrise Kingdom,7.6,1701.0
